StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,QID172807553,MTurk ID,7040_1,7040_2,7040_3,10020_1,10020_2,10020_3,5550_1,5550_2,5550_3,9010_1,9010_2,9010_3,Feedback,D1,D2,D2_2_TEXT,D3,D4,D4_8_TEXT,D5,D5_4_TEXT,D6,D7,D7_5_TEXT,mTurkCode
4/19/18 22:16,4/19/18 22:23,IP Address,100,416,TRUE,4/19/18 22:23,R_3oBetaEkAhlqKpB,anonymous,EN,"I consent, begin the study",AQNHYRVNTR8KP,,,,3,9,8,,,,,,,No feedback.,CA,Female,,Bachelor degree,Asian-American,,Suburban community,,48,Democratic party,,5393551
4/19/18 22:22,4/19/18 22:23,IP Address,100,102,TRUE,4/19/18 22:23,R_2AHHr1FOmEPvg80,anonymous,EN,"I consent, begin the study",A1ST8U6T8W03S,1,5,9,,,,,,,,,,,Kansas,Male,,Bachelor degree,Asian,,City or urban community,,23,Democratic party,,93518
4/19/18 22:22,4/19/18 22:24,IP Address,100,100,TRUE,4/19/18 22:24,R_1OHyaH1TIzgeNbB,anonymous,EN,"I consent, begin the study",A1KKGUUNKT870M,,,,,,,,,,6.2,6.2,4.4,no,tx,Male,,"High school degree or equivalent (e.g., GED)",White,,City or urban community,,41,Democratic party,,3202133
4/19/18 22:26,4/19/18 22:28,IP Address,100,86,TRUE,4/19/18 22:28,R_290NcGDDF7bri2O,anonymous,EN,"I consent, begin the study",A2LQ9NP944M61Z,,,,,,,1,9,5,,,,,Nevada,Male,,Some college but no degree,Asian,,City or urban community,,22,Democratic party,,8485781
4/19/18 22:27,4/19/18 22:32,IP Address,100,328,TRUE,4/19/18 22:32,R_3GkRtaFFHajNYSQ,anonymous,EN,"I consent, begin the study",A2MDFKOD2G3R4D,4,6,8,,,,,,,,,,,New York,Female,,"High school degree or equivalent (e.g., GED)",White,,Rural community,,37,Independent,,1629806
4/19/18 22:31,4/19/18 22:35,IP Address,100,194,TRUE,4/19/18 22:35,R_22wQgVsQ4g19NXP,anonymous,EN,"I consent, begin the study",A168V4H1XGNG9A,,,,9,4.8,9,,,,,,,,texas,Female,,Some college but no degree,White,,Suburban community,,32,Independent,,9338857
4/19/18 22:36,4/19/18 22:38,IP Address,100,105,TRUE,4/19/18 22:38,R_1GOm0HhJkdWgSAe,anonymous,EN,"I consent, begin the study",A28XJ8994VODVR,,,,,,,1.6,6.8,8,,,,no,TX,Male,,Bachelor degree,"Spanish, Hispanic, or Latino",,City or urban community,,31,Democratic party,,2972881
4/19/18 22:37,4/19/18 22:40,IP Address,100,170,TRUE,4/19/18 22:40,R_XFGDbRSc4wXBWJb,anonymous,EN,"I consent, begin the study",A1L90Z2QJK5FFJ,,,,7.9,3,6.1,,,,,,,,California,Male,,Bachelor degree,"Spanish, Hispanic, or Latino,White",,Suburban community,,36,Independent,,2273352
4/19/18 22:39,4/19/18 22:41,IP Address,100,100,TRUE,4/19/18 22:41,R_3QJjsp2qjkwmOHm,anonymous,EN,"I consent, begin the study",AF0QTOQIF6SMI,1,9,1,,,,,,,,,,,Pennsylvania,Female,,Associate degree,White,,Suburban community,,22,Democratic party,,3539296
4/19/18 22:40,4/19/18 22:41,IP Address,100,101,TRUE,4/19/18 22:41,R_33qjKE5QZKNYrgC,anonymous,EN,"I consent, begin the study",A1GGKSW85B9DYY,,,,,,,,,,2.9,9,4.6,,Colorado,Female,,Some college but no degree,White,,City or urban community,,37,Democratic party,,2881249
4/19/18 22:37,4/19/18 22:44,IP Address,100,386,TRUE,4/19/18 22:44,R_24la9VOnO9frPsH,anonymous,EN,"I consent, begin the study",A16AGDCYXYDK31,,,,,,,,,,1.9,4.1,9,,Oklahoma,Female,,Bachelor degree,Asian,,City or urban community,,24,Democratic party,,802636
4/19/18 22:15,4/19/18 22:45,IP Address,100,1813,TRUE,4/19/18 22:45,R_28Cb53z7xgy45X4,anonymous,EN,"I consent, begin the study",A3KW93AD8AC9Z6,,,,,,,7.5,6,6,,,,,Georgia,Male,,Bachelor degree,White,,Suburban community,,23,Republican Party,,6631855
4/19/18 22:45,4/19/18 22:48,IP Address,100,155,TRUE,4/19/18 22:48,R_1eOVhWpIzm4uydI,anonymous,EN,"I consent, begin the study",A1XBBEKHNMYJWD,,,,,,,1.1,4.5,8.5,,,,none,CA,Male,,Graduate degree,White,,Suburban community,,38,Libertarian Party,,2382306
4/19/18 22:45,4/19/18 22:51,IP Address,100,356,TRUE,4/19/18 22:51,R_3lzXVsKKmyWw1oQ,anonymous,EN,"I consent, begin the study",A280HRPRL30442,,,,9,9,9,,,,,,,,California,Female,,Some college but no degree,White,,Suburban community,,59,Libertarian Party,,2561979
4/19/18 22:49,4/19/18 22:52,IP Address,100,147,TRUE,4/19/18 22:52,R_Wd3KBkjb4aXaNwZ,anonymous,EN,"I consent, begin the study",A13MPPWGTADPGX,1,9,5,,,,,,,,,,"The survery takers needs more information on the two people, salary, credit score, etc..",connecticut,Male,,Associate degree,White,,Suburban community,,41,Republican Party,,4226326
4/19/18 22:57,4/19/18 22:59,IP Address,100,115,TRUE,4/19/18 22:59,R_8udyXkNJDoIGnhT,anonymous,EN,"I consent, begin the study",A12XX35AAVF8CA,8.5,1,7,,,,,,,,,,,Florida,Male,,Bachelor degree,White,,Suburban community,,33,Republican Party,,2197530
4/19/18 22:56,4/19/18 23:00,IP Address,100,256,TRUE,4/19/18 23:00,R_20VBBLQ8YjPV4bm,anonymous,EN,"I consent, begin the study",A3NKX41XGQMTHE,,,,,,,,,,4,6.1,4.1,No,MN,Female,,Bachelor degree,White,,Suburban community,,23,Republican Party,,208223
4/19/18 23:00,4/19/18 23:02,IP Address,100,130,TRUE,4/19/18 23:02,R_AcITageyGFhdeFP,anonymous,EN,"I consent, begin the study",A29MM5HLR1AJSV,,,,3.2,8.5,4.3,,,,,,,everything  was good,PA,Female,,Some college but no degree,White,,Suburban community,,20,Democratic party,,4733578
4/19/18 23:01,4/19/18 23:06,IP Address,100,282,TRUE,4/19/18 23:06,R_1DMVrwCha3ViSQX,anonymous,EN,"I consent, begin the study",AOHLJ70JAIZTB,,,,,,,,,,4.2,4,7,,arizona,Female,,Bachelor degree,White,,Suburban community,,32,Democratic party,,5371511
4/19/18 23:05,4/19/18 23:07,IP Address,100,129,TRUE,4/19/18 23:07,R_3JCKKAgzDV80PFr,anonymous,EN,"I consent, begin the study",A2ZKHWQQ1SYNKL,,,,6,4,7,,,,,,,,South Carolina,Female,,"High school degree or equivalent (e.g., GED)",White,,Rural community,,33,Democratic party,,7131944
4/19/18 23:06,4/19/18 23:11,IP Address,100,287,TRUE,4/19/18 23:11,R_Os902qtsIDo2DOp,anonymous,EN,"I consent, begin the study",A25E18B2BZ0637,9,9,9,,,,,,,,,,,California,Male,,Bachelor degree,Black or African-American,,Suburban community,,29,Republican Party,,3058119
4/19/18 23:10,4/19/18 23:11,IP Address,100,57,TRUE,4/19/18 23:11,R_2Pq9gVp7wgUmYHd,anonymous,EN,"I consent, begin the study",A2S28BY0ZIUWCG,2.2,6.7,6.2,,,,,,,,,,,Connecticut,Female,,"High school degree or equivalent (e.g., GED)",White,,Suburban community,,21,Democratic party,,3137289
4/19/18 23:10,4/19/18 23:13,IP Address,100,168,TRUE,4/19/18 23:13,R_2uxDK6sUc9ZmfCC,anonymous,EN,"I consent, begin the study",ACH337Q8X1SOI,,,,,,,8.8,8.8,8.9,,,,GOOD,USA,Male,,Bachelor degree,Black or African-American,,City or urban community,,30,Republican Party,,997087
4/19/18 23:09,4/19/18 23:13,IP Address,100,213,TRUE,4/19/18 23:13,R_2wpBzyILq9Q9GLn,anonymous,EN,"I consent, begin the study",AC7QPNOH2LELF,,,,,,,2,6.3,9,,,,no,California,Female,,Bachelor degree,"Spanish, Hispanic, or Latino,American Indian or Alaskan Native",,Suburban community,,55,Independent,,2763220
4/19/18 23:11,4/19/18 23:13,IP Address,100,146,TRUE,4/19/18 23:13,R_1hMdbiYmGPMHaKv,anonymous,EN,"I consent, begin the study",A2VAL2BRKVSUB5,,,,7,1,9,,,,,,,None,New Jersey,Male,,Some college but no degree,White,,Suburban community,,41,Independent,,4180264
4/19/18 23:10,4/19/18 23:15,IP Address,100,278,TRUE,4/19/18 23:15,R_TwpnqGl6AMtZHQR,anonymous,EN,"I consent, begin the study",A13U02TNYRFNOI,,,,,,,,,,1.7,9,2.9,,Illinois,Female,,Some college but no degree,"Spanish, Hispanic, or Latino,White",,Rural community,,34,Democratic party,,1359914
4/19/18 23:00,4/19/18 23:16,IP Address,100,930,TRUE,4/19/18 23:16,R_1QB0ioI6dHNnC1B,anonymous,EN,"I consent, begin the study",A3TS2NCBAB9L6V,,,,,,,9,9,9,,,,,FL,Male,,Bachelor degree,"Spanish, Hispanic, or Latino",,Suburban community,,34,Other (please specify):,anarcho-capitalist,1556553
4/19/18 23:15,4/19/18 23:16,IP Address,100,102,TRUE,4/19/18 23:16,R_1dGJ9j6Fjaj2NNT,anonymous,EN,"I consent, begin the study",AV980AVXXFSMA,,,,1.9,8.2,1,,,,,,,,MD,Male,,Bachelor degree,Black or African-American,,City or urban community,,22,Democratic party,,3141639
4/19/18 23:21,4/19/18 23:23,IP Address,100,151,TRUE,4/19/18 23:23,R_tQGfFd7Jy6toHCN,anonymous,EN,"I consent, begin the study",AK58QDSRNGA06,,,,,,,3.5,6.5,9,,,,,MI,Female,,Associate degree,White,,Suburban community,,25,Independent,,4071853
4/19/18 23:26,4/19/18 23:28,IP Address,100,120,TRUE,4/19/18 23:28,R_1HySTW1r1sCcWSB,anonymous,EN,"I consent, begin the study",A3VETG3E3VZZS8,7.9,5,8.5,,,,,,,,,,,Illinois,Male,,"High school degree or equivalent (e.g., GED)",White,,"City or urban community,Suburban community",,30,Democratic party,,4255271
4/19/18 23:28,4/19/18 23:29,IP Address,100,55,TRUE,4/19/18 23:29,R_O3jaIsVjZalfAad,anonymous,EN,"I consent, begin the study",A14ZRKP4WZSFTB,,,,,,,1.6,3.3,8.1,,,,,alaska,Female,,Bachelor degree,White,,Suburban community,,24,Democratic party,,7254200
4/19/18 23:29,4/19/18 23:32,IP Address,100,137,TRUE,4/19/18 23:32,R_2qe2MVM8LtE87Z9,anonymous,EN,"I consent, begin the study",A2V9HDWP2IG24E,9,9,9,,,,,,,,,,Probably could have done multiple scenarios with different variables changing (ex: have black person be the better creditor next time) to see if any biases...if that's what you're testing.,WA,Male,,Graduate degree,White,,City or urban community,,30,Democratic party,,424828
4/19/18 23:04,4/19/18 23:36,IP Address,100,1918,TRUE,4/19/18 23:36,R_3rMMzrSNAqQpQUY,anonymous,EN,"I consent, begin the study",APBL0D4SR9TRG,,,,,,,,,,1,9,6.5,,Missouri,Male,,Bachelor degree,Black or African-American,,Suburban community,,44,Independent,,7053628
4/19/18 23:32,4/19/18 23:36,IP Address,100,261,TRUE,4/19/18 23:36,R_31XFukNrpBdGsQv,anonymous,EN,"I consent, begin the study",A7F438VYQOL13,,,,,,,,,,7.5,3,9,N/A,Alabama,Female,,Associate degree,White,,Rural community,,26,Democratic party,,2206458
4/19/18 23:39,4/19/18 23:40,IP Address,100,77,TRUE,4/19/18 23:40,R_3HTvfgOnX24yiHv,anonymous,EN,"I consent, begin the study",AUBFD8YG9NM8Z,,,,6.1,5.7,3.3,,,,,,,,CALIFORNIA,Female,,"High school degree or equivalent (e.g., GED)",Asian,,City or urban community,,22,Independent,,1393793
4/19/18 23:40,4/19/18 23:42,IP Address,100,114,TRUE,4/19/18 23:42,R_1JJgjluMaHO8keQ,anonymous,EN,"I consent, begin the study",A1LQSZAZ5QO5ST,,,,7.8,5.3,7.6,,,,,,,,AZ,Female,,Some college but no degree,White,,City or urban community,,22,Democratic party,,2108894
4/19/18 23:46,4/19/18 23:49,IP Address,100,211,TRUE,4/19/18 23:49,R_DLRr6jeSWWUWnS1,anonymous,EN,"I consent, begin the study",AP8QVGDNT48OM,,,,,,,,,,2.9,7.2,2.9,None.,California,Female,,Bachelor degree,Asian,,City or urban community,,50,Democratic party,,3591388
4/19/18 23:46,4/19/18 23:51,IP Address,100,342,TRUE,4/19/18 23:51,R_1Imepnc7WEDaTkJ,anonymous,EN,"I consent, begin the study",A152E0JNSIW0AV,,,,,,,,,,9,5,9,"There were no details as to whether an amount less than $50,000 would accomplish the goals of either individual. They might not take a loan for less than what they requested.",Michigan,Female,,Bachelor degree,"White,American Indian or Alaskan Native",,City or urban community,,47,Other (please specify):,Jeffersonian Republican,2222907
4/19/18 23:52,4/19/18 23:54,IP Address,100,134,TRUE,4/19/18 23:54,R_A7lbziDkQ4OMnVn,anonymous,EN,"I consent, begin the study",AK11BPNWE727G,2.8,3.9,9,,,,,,,,,,no,Virginia,Male,,Associate degree,American Indian or Alaskan Native,,Suburban community,,63,Independent,,7070330
4/19/18 23:53,4/19/18 23:55,IP Address,100,116,TRUE,4/19/18 23:55,R_2ebugIZVCrdUFLX,anonymous,EN,"I consent, begin the study",A3DYKOZJV1ZTTC,,,,,,,2,7.5,7,,,,,NC,Male,,Bachelor degree,Asian,,Suburban community,,26,Independent,,3872825
4/19/18 23:54,4/19/18 23:57,IP Address,100,167,TRUE,4/19/18 23:57,R_URBE3KK221YUteF,anonymous,EN,"I consent, begin the study",A17FGZ1I5P9RZA,,,,1,7.2,7.4,,,,,,,,Oregon,Female,,Associate degree,White,,Rural community,,49,Green Party,,4615482
4/19/18 23:54,4/19/18 23:58,IP Address,100,197,TRUE,4/19/18 23:58,R_2sU6EY0Av6cVdEc,anonymous,EN,"I consent, begin the study",A197KLY88OBJ89,,,,,,,2,9,9,,,,no,New york,Male,,"High school degree or equivalent (e.g., GED)",White,,Suburban community,,34,Democratic party,,4306228
4/19/18 23:58,4/20/18 0:00,IP Address,100,123,TRUE,4/20/18 0:00,R_1gpSxTjk6Pi0bAf,anonymous,EN,"I consent, begin the study",ASSQM0DPCTN9,8,1,1,,,,,,,,,,,NY,Female,,Bachelor degree,White,,Rural community,,46,Independent,,8695921
4/20/18 0:04,4/20/18 0:05,IP Address,100,70,TRUE,4/20/18 0:05,R_3phiAyLoAnuwMgv,anonymous,EN,"I consent, begin the study",A1SVXY3A2R3N34,6.6,6.1,6.2,,,,,,,,,,,california,Female,,Some college but no degree,White,,Suburban community,,29,Democratic party,,6175081
4/20/18 0:02,4/20/18 0:05,IP Address,100,175,TRUE,4/20/18 0:05,R_1n9BJTVHboVAFUd,anonymous,EN,"I consent, begin the study", A27JOAEPKH5PJF,,,,,,,,,,9,2.5,9,,MASS,Male,,Some college but no degree,White,,Suburban community,,35,Green Party,,2155533
4/20/18 0:04,4/20/18 0:06,IP Address,100,86,TRUE,4/20/18 0:06,R_3PGB9qSpvejRIhH,anonymous,EN,"I consent, begin the study",A1HXFSN27CGCCU,,,,,,,1,5.2,4.8,,,,,NY,Female,,Bachelor degree,White,,City or urban community,,53,Democratic party,,8792502
4/20/18 0:08,4/20/18 0:09,IP Address,100,79,TRUE,4/20/18 0:09,R_2tbsza2X71VhxSN,anonymous,EN,"I consent, begin the study",APUL3U6P8DKZ3,,,,1,9,1,,,,,,,,New Jersey,Male,,Some college but no degree,White,,Suburban community,,18,"Libertarian Party,Independent",,5054847
4/20/18 0:09,4/20/18 0:11,IP Address,100,135,TRUE,4/20/18 0:11,R_10NKl49IZ1txlnP,anonymous,EN,"I consent, begin the study",A3EZEVKRB0VRNM,,,,,,,2,9,5,,,,n/a,Florida,Female,,Bachelor degree,Black or African-American,,City or urban community,,36,Democratic party,,9639594
4/20/18 0:14,4/20/18 0:18,IP Address,100,236,TRUE,4/20/18 0:18,R_8iihnXwdqNWehFv,anonymous,EN,"I consent, begin the study",A2UKE5M4IZP49P,,,,,,,,,,1,9,2.3,,Texas,Male,,Associate degree,Black or African-American,,Rural community,,37,Independent,,4676637
4/20/18 0:17,4/20/18 0:21,IP Address,100,229,TRUE,4/20/18 0:21,R_1GPTbLqgimBZqDg,anonymous,EN,"I consent, begin the study",A3EY0M3X679UI,4,4.1,9,,,,,,,,,,,california,Female,,Graduate degree,White,,Suburban community,,25,Republican Party,,3615111
4/20/18 0:17,4/20/18 0:21,IP Address,100,253,TRUE,4/20/18 0:21,R_6sCkyGaoXzQshi1,anonymous,EN,"I consent, begin the study",A1LTV9MGGQCIT3,,,,1,6,6,,,,,,,,Texas,Male,,Associate degree,White,,Suburban community,,38,Independent,,2824253
4/20/18 0:26,4/20/18 0:29,IP Address,100,214,TRUE,4/20/18 0:29,R_2eaj6GFq42hDhAz,anonymous,EN,"I consent, begin the study",ABZEVLHYVGOCQ,2.3,9,6.4,,,,,,,,,,no,Maryland,Female,,Some college but no degree,White,,Suburban community,,38,Democratic party,,8197447
4/20/18 0:29,4/20/18 0:31,IP Address,100,119,TRUE,4/20/18 0:31,R_1Nfwk0RLrPQmnnn,anonymous,EN,"I consent, begin the study",A2XEBX5A92H1AC,,,,,,,,,,8.4,1.1,1,,Texas,Female,,"High school degree or equivalent (e.g., GED)",White,,Suburban community,,25,"Republican Party,Libertarian Party",,7621827
4/20/18 0:30,4/20/18 0:32,IP Address,100,126,TRUE,4/20/18 0:32,R_RE79kw1Bh1z9Chz,anonymous,EN,"I consent, begin the study",A3IUDRRKWXJKZN,,,,1,7.7,9,,,,,,,,Oregon,Female,,Associate degree,Asian,,City or urban community,,23,Democratic party,,1242277
4/20/18 0:31,4/20/18 0:33,IP Address,100,160,TRUE,4/20/18 0:33,R_U9qihDyuWkgXl7P,anonymous,EN,"I consent, begin the study",AV82XILD9BG1E,,,,,,,7,2,3,,,,,Illinois,Male,,Bachelor degree,White,,Rural community,,39,Independent,,3736141
4/20/18 0:33,4/20/18 0:37,IP Address,100,205,TRUE,4/20/18 0:37,R_27OuOlPEkB8gVPp,anonymous,EN,"I consent, begin the study",A3COB27QFIGEN,,,,8.3,7.7,7.9,,,,,,,NOI,GEORGE,Male,,Graduate degree,White,,City or urban community,,30,Democratic party,,6365433
4/20/18 0:35,4/20/18 0:38,IP Address,100,189,TRUE,4/20/18 0:38,R_1myLbrGzikhGY8j,anonymous,EN,"I consent, begin the study",A2E43GBTZKD8IF,,,,,,,,,,5.5,7.7,4.8,no,oregon,Male,,Associate degree,White,,Suburban community,,62,Democratic party,,8506440
4/20/18 0:45,4/20/18 0:47,IP Address,100,131,TRUE,4/20/18 0:47,R_cBhliMi0AqyTeJr,anonymous,EN,"I consent, begin the study",A1FG4M4370KNFI,,,,,,,1,9,8.1,,,,thanks,Texas,Male,,Bachelor degree,White,,City or urban community,,37,Democratic party,,6221804
4/20/18 0:46,4/20/18 0:48,IP Address,100,129,TRUE,4/20/18 0:48,R_1H7shHYimkDtRdA,anonymous,EN,"I consent, begin the study",A21EZISIJ3JPSW,1.8,1.8,7.9,,,,,,,,,,Thanks!,NE,Male,,Graduate degree,White,,Suburban community,,39,Republican Party,,868928
4/20/18 0:46,4/20/18 0:49,IP Address,100,166,TRUE,4/20/18 0:49,R_21EsOnXsTq5Im9s,anonymous,EN,"I consent, begin the study",A37TU8U8GEZSF6,3.8,4.8,8,,,,,,,,,,,California,Male,,Bachelor degree,White,,Suburban community,,26,Democratic party,,3090175
4/20/18 0:47,4/20/18 0:50,IP Address,100,167,TRUE,4/20/18 0:50,R_zZMkJ2s9tgeOO6l,anonymous,EN,"I consent, begin the study",A2CA9R4T9ZFWVP,,,,,,,,,,8.5,3,7,No it was very clear and I enjoyed doing it. Thank you for the opportunity to be apart of it all!,Arizona,Female,,"High school degree or equivalent (e.g., GED)",White,,Suburban community,,50,Democratic party,,6770895
4/20/18 1:01,4/20/18 1:03,IP Address,100,109,TRUE,4/20/18 1:03,R_2upphUizgR6Lx8E,anonymous,EN,"I consent, begin the study",A2NI76IVRWRTR3,,,,9,1,1,,,,,,,no,wisconsin,Male,,"High school degree or equivalent (e.g., GED)",White,,City or urban community,,50,Independent,,8423502
4/20/18 1:02,4/20/18 1:04,IP Address,100,84,TRUE,4/20/18 1:04,R_1FDJvbOxB5oZpSj,anonymous,EN,"I consent, begin the study",A2D2X0QEIRSCS8,,,,5.7,4.1,6.7,,,,,,,,North Carolina,Female,,Associate degree,White,,Suburban community,,28,Democratic party,,3563244
4/20/18 1:02,4/20/18 1:04,IP Address,100,112,TRUE,4/20/18 1:04,R_3lMpGBxc24zcoXZ,anonymous,EN,"I consent, begin the study",A1LW9PENOYVPAN,1.9,3.1,8.7,,,,,,,,,,,GA,Female,,Bachelor degree,Other (please specify):,Mixed Race,Suburban community,,23,Democratic party,,5557326
4/20/18 0:58,4/20/18 1:05,IP Address,100,464,TRUE,4/20/18 1:05,R_vIXVvzmSQN50c8h,anonymous,EN,"I consent, begin the study",A23OWTM4N480J,,,,,,,1,1.9,9,,,,I was shocked to see a pay back rate of 50% +. Wasn't sure if that was an intentional error or not. 50% seemed more like a debt to income ratio. I used my fairness rating as if the %50 and %55 were true. This was an odd scenario to find fairness in. ,North Dakota,Female,,Some college but no degree,White,,City or urban community,,47,Independent,,4203298
4/20/18 1:04,4/20/18 1:06,IP Address,100,113,TRUE,4/20/18 1:06,R_3F23O5RYklaEmlK,anonymous,EN,"I consent, begin the study",A3I840ZRUE0ATX,,,,,,,3,4.5,5.1,,,,na,alabama,Female,,Associate degree,White,,Suburban community,,23,Republican Party,,2254732
4/20/18 1:06,4/20/18 1:08,IP Address,100,92,TRUE,4/20/18 1:08,R_2azztyf4pQ7TY9N,anonymous,EN,"I consent, begin the study",A2OBHO79B6QFVW,,,,,,,,,,6.4,8,7.9,EVERYTHING IS CLEAR,MISSOURI,Female,,Bachelor degree,White,,Suburban community,,30,Independent,,2534092
4/20/18 1:10,4/20/18 1:12,IP Address,100,94,TRUE,4/20/18 1:12,R_1liTyDYTTNOgDIL,anonymous,EN,"I consent, begin the study",AF6HPN1HUYG32,2,8.8,4,,,,,,,,,,,illinois,Male,,Bachelor degree,White,,Suburban community,,34,Independent,,2362540
4/20/18 1:13,4/20/18 1:17,IP Address,100,247,TRUE,4/20/18 1:17,R_2dMRCapz0evbDnw,anonymous,EN,"I consent, begin the study",A3T6J777D92ALI,,,,1.5,7.5,4.1,,,,,,,,new york,Female,,Some college but no degree,Black or African-American,,City or urban community,,40,Democratic party,,4787820
4/20/18 1:18,4/20/18 1:22,IP Address,100,256,TRUE,4/20/18 1:22,R_122Yguhxnll1qWg,anonymous,EN,"I consent, begin the study",APQM2KTVCKDDV,,,,,,,1.5,8,8.5,,,,No,Ohio,Female,,Bachelor degree,White,,Suburban community,,27,Independent,,3420275
4/20/18 1:53,4/20/18 1:57,IP Address,100,238,TRUE,4/20/18 1:57,R_3342yAzBNBODFk1,anonymous,EN,"I consent, begin the study",ACSW2JJG51P3O,,,,,,,,,,3.2,3.9,8.2,no,IN,Male,,Some college but no degree,Asian,,Suburban community,,54,Democratic party,,5947590
4/20/18 2:03,4/20/18 2:05,IP Address,100,126,TRUE,4/20/18 2:05,R_1GOXETI9hdcatyx,anonymous,EN,"I consent, begin the study",A1P0U36AARQLXK,,,,,,,4,5,4.5,,,,No issues or problems ,Florida,Male,,Some college but no degree,White,,Suburban community,,34,Democratic party,,8600826
4/20/18 2:10,4/20/18 2:12,IP Address,100,120,TRUE,4/20/18 2:12,R_3GD1DDZOc2q9r0X,anonymous,EN,"I consent, begin the study",A3RKC05CTZRX2M,,,,3.4,9,6.7,,,,,,,,Oklahoma,Male,,"High school degree or equivalent (e.g., GED)",White,,Rural community,,32,Republican Party,,9508846
4/20/18 2:08,4/20/18 2:13,IP Address,100,256,TRUE,4/20/18 2:13,R_31XDk5ysxzrMWNr,anonymous,EN,"I consent, begin the study",agaitan33@yahoo.com,2,7,9,,,,,,,,,,It was clear,Georgia,Male,,Bachelor degree,"Spanish, Hispanic, or Latino",,Suburban community,,47,Republican Party,,5070257
4/20/18 2:12,4/20/18 2:15,IP Address,100,176,TRUE,4/20/18 2:15,R_1i9IcuJKpis81P2,anonymous,EN,"I consent, begin the study",A246G5VQM3XHHP,,,,6,4.5,3,,,,,,,,Texas,Female,,Associate degree,White,,Suburban community,,22,Independent,,7575788
4/20/18 2:20,4/20/18 2:21,IP Address,100,97,TRUE,4/20/18 2:21,R_2BfdJjY7BNf0hlU,anonymous,EN,"I consent, begin the study",A1EOD8P9WGSGFH,,,,,,,,,,7,7.4,6.9,yes,us,Male,,Bachelor degree,White,,City or urban community,,30,Democratic party,,804244
4/20/18 2:23,4/20/18 2:25,IP Address,100,106,TRUE,4/20/18 2:25,R_3sdKvWNI5xzqdga,anonymous,EN,"I consent, begin the study",AB3IX0L55VW6Z,,,,,,,3.9,4.9,9,,,,,WA,Female,,Bachelor degree,Asian-American,,City or urban community,,22,Democratic party,,3108144
4/20/18 2:27,4/20/18 2:30,IP Address,100,192,TRUE,4/20/18 2:30,R_2ebw0wNmP7hONWA,anonymous,EN,"I consent, begin the study",A8G1M6RVRLMZS,1,8.5,9,,,,,,,,,,,California,Male,,Graduate degree,"Spanish, Hispanic, or Latino",,Suburban community,,31,Democratic party,,9346427
4/20/18 3:04,4/20/18 3:06,IP Address,100,130,TRUE,4/20/18 3:06,R_sS9aUQ27Q0cjMkx,anonymous,EN,"I consent, begin the study",A23YXEQ26FW4PF,,,,,,,1,9,8.1,,,,,New York,Male,,Some college but no degree,Black or African-American,,City or urban community,,21,Democratic party,,4994341
4/20/18 3:00,4/20/18 3:13,IP Address,100,771,TRUE,4/20/18 3:13,R_T6OvcOdsDu9Zzpv,anonymous,EN,"I consent, begin the study",A1EIKIHK12UDP0,,,,1,7,3.5,,,,,,,"It took me a few moments to figure out what was meant by individual loan repayment rate, but from the language of the scenarios, it seems plain enough as written.",Maryland,Male,,Some college but no degree,"White,Black or African-American",,Suburban community,,49,Democratic party,,1024572
4/20/18 3:16,4/20/18 3:18,IP Address,100,120,TRUE,4/20/18 3:18,R_3P7eU4Dy3CnBsHF,anonymous,EN,"I consent, begin the study",A1W9WQEZNFWA0P,1,9,5.1,,,,,,,,,,,missouri,Female,,Some college but no degree,Black or African-American,,Suburban community,,32,Democratic party,,2162923
4/20/18 3:37,4/20/18 3:38,IP Address,100,75,TRUE,4/20/18 3:38,R_sFpUKCw1L959Kal,anonymous,EN,"I consent, begin the study",A3FOWJ8WUNMXS8,,,,,,,6.1,5.1,7,,,,,MD,Female,,Bachelor degree,White,,Suburban community,,25,Independent,,2203968
4/20/18 3:37,4/20/18 3:39,IP Address,100,116,TRUE,4/20/18 3:39,R_2zl2noKE96t2ZeD,anonymous,EN,"I consent, begin the study",A1QUBLZCONL4QD,,,,1,9,1,,,,,,,,florida,Male,,Some college but no degree,Other (please specify):,,City or urban community,,39,Independent,,1833671
4/20/18 3:32,4/20/18 3:40,IP Address,100,457,TRUE,4/20/18 3:40,R_2l6wq3sj7nFL8jL,anonymous,EN,"I consent, begin the study",AZ38E817D0F73,,,,,,,,,,9,5.1,9,"Everything was clear. I think the loaner is the one to decide what to do. The most fair thing should only take into account the requesters' information regarding money, not race or gender.
",TX,Female,,Bachelor degree,"Spanish, Hispanic, or Latino,White",,Suburban community,,27,Green Party,,6888406
4/20/18 3:39,4/20/18 3:40,IP Address,100,80,TRUE,4/20/18 3:40,R_RXP7ZrVNNorijpD,anonymous,EN,"I consent, begin the study",A36MOV8E6SYHCR,,,,,,,,,,1.3,4.7,4.8,,indiana,Male,,"High school degree or equivalent (e.g., GED)",White,,City or urban community,,35,Democratic party,,9032110
4/20/18 3:37,4/20/18 3:41,IP Address,100,205,TRUE,4/20/18 3:41,R_4UBOqoaw7K1NtI1,anonymous,EN,"I consent, begin the study",A2JEMCGIO2SROI,5,9,5,,,,,,,,,,,florida,Female,,Some college but no degree,Black or African-American,,City or urban community,,50,Democratic party,,8266569
